algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count
pak,cg,1,2,0,1024,80,40.96,20
rand,cg,1,2,0,1024,80,77.17,20
rand,cg,1,2,0,1024,80,95.11,20
rand,cg,1,2,0,1024,80,68.58,20
spr,cg,1,2,0,1024,80,51.88,20
spr,cg,1,2,0,1024,80,51.93,20
spr,cg,1,2,0,1024,80,51.83,20
pak,cg,1,2,0,1024,80,43.35,24
pak,cg,1,2,0,1024,80,43.33,24
pak,cg,1,2,0,1024,80,43.31,24
rand,cg,1,2,0,1024,80,98.13,24
rand,cg,1,2,0,1024,80,77.94,24
rand,cg,1,2,0,1024,80,88.05,24
spr,cg,1,2,0,1024,80,55.13,24
spr,cg,1,2,0,1024,80,54.72,24
spr,cg,1,2,0,1024,80,55.03,24
pak,cg,3,0,0,2048,115,16.83,16
rand,cg,3,0,0,2048,115,18.84,16
spr,cg,3,0,0,2048,115,16.64,16
pak,cg,3,0,0,2048,115,19.87,20
rand,cg,3,0,0,2048,115,21.45,20
spr,cg,3,0,0,2048,115,20.27,20
pak,cg,3,0,0,2048,115,22.72,24
rand,cg,3,0,0,2048,115,23.78,24
spr,cg,3,0,0,2048,115,23.24,24
pak,cg,4,0,1,2048,115,14.46,16
rand,cg,4,0,1,2048,115,15.25,16
spr,cg,4,0,1,2048,115,15.05,16
pak,cg,4,0,1,2048,115,19.30,20
rand,cg,4,0,1,2048,115,19.62,20
spr,cg,4,0,1,2048,115,19.38,20
pak,cg,4,0,1,2048,115,21.82,24
rand,cg,4,0,1,2048,115,21.67,24
spr,cg,4,0,1,2048,115,22.16,24
pak,cg,5,0,2,2048,115,14.49,16
rand,cg,5,0,2,2048,115,14.84,16
spr,cg,5,0,2,2048,115,14.98,16
pak,cg,5,0,2,2048,115,19.28,20
rand,cg,5,0,2,2048,115,20.24,20
spr,cg,5,0,2,2048,115,19.39,20
pak,cg,5,0,2,2048,115,21.76,24
rand,cg,5,0,2,2048,115,22.04,24
spr,cg,5,0,2,2048,115,22.06,24
pak,cg,2,1,0,2048,115,22.34,16
rand,cg,2,1,0,2048,115,25.58,16
spr,cg,2,1,0,2048,115,22.27,16
pak,cg,2,1,0,2048,115,24.87,20
rand,cg,2,1,0,2048,115,28.81,20
spr,cg,2,1,0,2048,115,25.68,20
pak,cg,2,1,0,2048,115,27.81,24
rand,cg,2,1,0,2048,115,31.17,24
spr,cg,2,1,0,2048,115,28.02,24
pak,cg,1,2,0,2048,115,33.22,16
rand,cg,1,2,0,2048,115,47.13,16
spr,cg,1,2,0,2048,115,35.63,16
pak,cg,1,2,0,2048,115,29.34,20
rand,cg,1,2,0,2048,115,45.16,20
spr,cg,1,2,0,2048,115,34.35,20
pak,cg,1,2,0,2048,115,31.93,24
rand,cg,1,2,0,2048,115,62.62,24
spr,cg,1,2,0,2048,115,37.09,24
pak,cg,3,0,0,2048,64,17.25,16
rand,cg,3,0,0,2048,64,18.30,16
spr,cg,3,0,0,2048,64,17.09,16
pak,cg,3,0,0,2048,64,20.80,20
rand,cg,3,0,0,2048,64,21.93,20
spr,cg,3,0,0,2048,64,21.25,20
pak,cg,3,0,0,2048,64,23.93,24
rand,cg,3,0,0,2048,64,25.16,24
spr,cg,3,0,0,2048,64,24.37,24
pak,cg,4,0,1,2048,64,15.05,16
rand,cg,4,0,1,2048,64,15.40,16
spr,cg,4,0,1,2048,64,15.52,16
pak,cg,4,0,1,2048,64,20.30,20
rand,cg,4,0,1,2048,64,20.48,20
spr,cg,4,0,1,2048,64,20.30,20
pak,cg,4,0,1,2048,64,23.23,24
rand,cg,4,0,1,2048,64,23.26,24
spr,cg,4,0,1,2048,64,23.34,24
pak,cg,5,0,2,2048,64,14.96,16
rand,cg,5,0,2,2048,64,15.11,16
spr,cg,5,0,2,2048,64,15.49,16
pak,cg,5,0,2,2048,64,20.25,20
rand,cg,5,0,2,2048,64,20.31,20
spr,cg,5,0,2,2048,64,20.38,20
pak,cg,5,0,2,2048,64,23.24,24
rand,cg,5,0,2,2048,64,23.26,24
spr,cg,5,0,2,2048,64,23.35,24
pak,cg,2,1,0,2048,64,21.24,16
rand,cg,2,1,0,2048,64,26.26,16
spr,cg,2,1,0,2048,64,22.76,16
pak,cg,2,1,0,2048,64,25.64,20
rand,cg,2,1,0,2048,64,30.64,20
spr,cg,2,1,0,2048,64,26.52,20
pak,cg,2,1,0,2048,64,29.33,24
rand,cg,2,1,0,2048,64,30.78,24
spr,cg,2,1,0,2048,64,28.94,24
pak,cg,1,2,0,2048,64,33.79,16
rand,cg,1,2,0,2048,64,47.64,16
spr,cg,1,2,0,2048,64,35.89,16
pak,cg,1,2,0,2048,64,30.47,20
rand,cg,1,2,0,2048,64,54.10,20
spr,cg,1,2,0,2048,64,35.27,20
pak,cg,1,2,0,2048,64,32.95,24
rand,cg,1,2,0,2048,64,56.25,24
spr,cg,1,2,0,2048,64,38.11,24
pak,cg,3,0,0,2048,80,16.84,16
rand,cg,3,0,0,2048,80,17.74,16
spr,cg,3,0,0,2048,80,16.54,16
pak,cg,3,0,0,2048,80,20.02,20
rand,cg,3,0,0,2048,80,21.99,20
spr,cg,3,0,0,2048,80,20.47,20
pak,cg,3,0,0,2048,80,23.00,24
rand,cg,3,0,0,2048,80,23.61,24
spr,cg,3,0,0,2048,80,23.63,24
pak,cg,4,0,1,2048,80,14.45,16
rand,cg,4,0,1,2048,80,14.54,16
spr,cg,4,0,1,2048,80,15.02,16
pak,cg,4,0,1,2048,80,19.47,20
rand,cg,4,0,1,2048,80,19.69,20
spr,cg,4,0,1,2048,80,19.60,20
pak,cg,4,0,1,2048,80,22.18,24
rand,cg,4,0,1,2048,80,22.08,24
spr,cg,4,0,1,2048,80,22.51,24
pak,cg,5,0,2,2048,80,14.46,16
rand,cg,5,0,2,2048,80,14.59,16
spr,cg,5,0,2,2048,80,14.87,16
pak,cg,5,0,2,2048,80,19.47,20
rand,cg,5,0,2,2048,80,19.98,20
spr,cg,5,0,2,2048,80,19.60,20
pak,cg,5,0,2,2048,80,22.12,24
rand,cg,5,0,2,2048,80,22.15,24
spr,cg,5,0,2,2048,80,22.43,24
pak,cg,2,1,0,2048,80,22.31,16
rand,cg,2,1,0,2048,80,26.37,16
spr,cg,2,1,0,2048,80,22.23,16
pak,cg,2,1,0,2048,80,25.06,20
rand,cg,2,1,0,2048,80,29.43,20
spr,cg,2,1,0,2048,80,25.84,20
pak,cg,2,1,0,2048,80,28.10,24
rand,cg,2,1,0,2048,80,30.98,24
spr,cg,2,1,0,2048,80,28.27,24
pak,cg,1,2,0,2048,80,33.32,16
rand,cg,1,2,0,2048,80,41.52,16
spr,cg,1,2,0,2048,80,35.88,16
pak,cg,1,2,0,2048,80,29.83,20
rand,cg,1,2,0,2048,80,60.63,20
spr,cg,1,2,0,2048,80,34.69,20
pak,cg,1,2,0,2048,80,32.21,24
rand,cg,1,2,0,2048,80,66.84,24
spr,cg,1,2,0,2048,80,37.18,24
pak,cg,3,0,0,2048,115,16.78,16
rand,cg,3,0,0,2048,115,17.27,16
spr,cg,3,0,0,2048,115,16.50,16
pak,cg,3,0,0,2048,115,22.53,24
rand,cg,3,0,0,2048,115,24.07,24
spr,cg,3,0,0,2048,115,23.24,24
pak,cg,4,0,1,2048,115,14.59,16
rand,cg,4,0,1,2048,115,14.50,16
spr,cg,4,0,1,2048,115,15.53,16
pak,cg,4,0,1,2048,115,21.76,24
rand,cg,4,0,1,2048,115,22.22,24
spr,cg,4,0,1,2048,115,22.37,24
pak,cg,5,0,2,2048,115,14.51,16
rand,cg,5,0,2,2048,115,14.57,16
spr,cg,5,0,2,2048,115,14.91,16
pak,cg,5,0,2,2048,115,21.80,24
rand,cg,5,0,2,2048,115,21.64,24
spr,cg,5,0,2,2048,115,22.18,24
pak,cg,2,1,0,2048,115,22.29,16
rand,cg,2,1,0,2048,115,26.13,16
spr,cg,2,1,0,2048,115,22.33,16
pak,cg,2,1,0,2048,115,27.95,24
rand,cg,2,1,0,2048,115,29.60,24
spr,cg,2,1,0,2048,115,27.98,24
pak,cg,1,2,0,2048,115,33.36,16
rand,cg,1,2,0,2048,115,39.32,16
spr,cg,1,2,0,2048,115,35.29,16
pak,cg,1,2,0,2048,115,31.82,24
rand,cg,1,2,0,2048,115,55.89,24
spr,cg,1,2,0,2048,115,43.86,24
pak,cg,3,0,0,2048,64,17.24,16
rand,cg,3,0,0,2048,64,17.66,16
spr,cg,3,0,0,2048,64,17.15,16
pak,cg,3,0,0,2048,64,23.94,24
rand,cg,3,0,0,2048,64,24.95,24
spr,cg,3,0,0,2048,64,24.40,24
pak,cg,4,0,1,2048,64,15.00,16
rand,cg,4,0,1,2048,64,15.71,16
spr,cg,4,0,1,2048,64,15.48,16
pak,cg,4,0,1,2048,64,23.18,24
rand,cg,4,0,1,2048,64,23.26,24
spr,cg,4,0,1,2048,64,23.48,24
pak,cg,5,0,2,2048,64,14.99,16
rand,cg,5,0,2,2048,64,15.68,16
spr,cg,5,0,2,2048,64,15.50,16
pak,cg,5,0,2,2048,64,23.21,24
rand,cg,5,0,2,2048,64,23.22,24
spr,cg,5,0,2,2048,64,23.37,24
pak,cg,2,1,0,2048,64,22.89,16
rand,cg,2,1,0,2048,64,23.11,16
spr,cg,2,1,0,2048,64,22.75,16
pak,cg,2,1,0,2048,64,28.81,24
rand,cg,2,1,0,2048,64,33.79,24
spr,cg,2,1,0,2048,64,28.90,24
pak,cg,1,2,0,2048,64,33.58,16
rand,cg,1,2,0,2048,64,37.29,16
spr,cg,1,2,0,2048,64,35.74,16
pak,cg,1,2,0,2048,64,32.90,24
rand,cg,1,2,0,2048,64,60.72,24
spr,cg,1,2,0,2048,64,46.07,24
pak,cg,3,0,0,2048,80,16.78,16
rand,cg,3,0,0,2048,80,16.93,16
spr,cg,3,0,0,2048,80,16.62,16
pak,cg,3,0,0,2048,80,23.08,24
rand,cg,3,0,0,2048,80,25.06,24
spr,cg,3,0,0,2048,80,23.64,24
pak,cg,4,0,1,2048,80,14.47,16
rand,cg,4,0,1,2048,80,15.47,16
spr,cg,4,0,1,2048,80,14.89,16
pak,cg,4,0,1,2048,80,22.15,24
rand,cg,4,0,1,2048,80,22.23,24
spr,cg,4,0,1,2048,80,22.57,24
pak,cg,5,0,2,2048,80,14.41,16
rand,cg,5,0,2,2048,80,14.64,16
spr,cg,5,0,2,2048,80,14.96,16
pak,cg,5,0,2,2048,80,22.13,24
rand,cg,5,0,2,2048,80,22.35,24
spr,cg,5,0,2,2048,80,22.44,24
pak,cg,2,1,0,2048,80,22.50,16
rand,cg,2,1,0,2048,80,22.63,16
spr,cg,2,1,0,2048,80,22.20,16
pak,cg,2,1,0,2048,80,28.07,24
rand,cg,2,1,0,2048,80,32.64,24
spr,cg,2,1,0,2048,80,28.21,24
pak,cg,1,2,0,2048,80,33.38,16
rand,cg,1,2,0,2048,80,51.27,16
spr,cg,1,2,0,2048,80,35.41,16
pak,cg,1,2,0,2048,80,32.29,24
rand,cg,1,2,0,2048,80,51.95,24
spr,cg,1,2,0,2048,80,37.05,24
pak,cg,3,0,0,4096,115,13.47,16
pak,cg,3,0,0,4096,115,13.44,16
rand,cg,3,0,0,4096,115,13.43,16
rand,cg,3,0,0,4096,115,13.45,16
spr,cg,3,0,0,4096,115,13.42,16
spr,cg,3,0,0,4096,115,13.42,16
pak,cg,3,0,0,4096,115,17.93,20
pak,cg,3,0,0,4096,115,17.92,20
rand,cg,3,0,0,4096,115,18.13,20
rand,cg,3,0,0,4096,115,18.30,20
spr,cg,3,0,0,4096,115,18.92,20
spr,cg,3,0,0,4096,115,18.54,20
pak,cg,3,0,0,4096,115,20.45,24
rand,cg,3,0,0,4096,115,21.12,24
spr,cg,3,0,0,4096,115,20.94,24
pak,cg,4,0,1,4096,115,13.52,16
pak,cg,4,0,1,4096,115,13.44,16
rand,cg,4,0,1,4096,115,13.45,16
rand,cg,4,0,1,4096,115,13.41,16
spr,cg,4,0,1,4096,115,13.47,16
spr,cg,4,0,1,4096,115,13.46,16
pak,cg,4,0,1,4096,115,17.80,20
pak,cg,4,0,1,4096,115,17.78,20
rand,cg,4,0,1,4096,115,17.86,20
rand,cg,4,0,1,4096,115,17.74,20
spr,cg,4,0,1,4096,115,18.09,20
spr,cg,4,0,1,4096,115,18.13,20
pak,cg,4,0,1,4096,115,19.85,24
rand,cg,4,0,1,4096,115,19.55,24
spr,cg,4,0,1,4096,115,19.81,24
pak,cg,5,0,2,4096,115,13.42,16
pak,cg,5,0,2,4096,115,13.46,16
rand,cg,5,0,2,4096,115,13.44,16
rand,cg,5,0,2,4096,115,13.42,16
spr,cg,5,0,2,4096,115,13.45,16
spr,cg,5,0,2,4096,115,13.42,16
pak,cg,5,0,2,4096,115,17.78,20
pak,cg,5,0,2,4096,115,17.82,20
rand,cg,5,0,2,4096,115,17.82,20
rand,cg,5,0,2,4096,115,17.85,20
spr,cg,5,0,2,4096,115,18.15,20
spr,cg,5,0,2,4096,115,18.12,20
pak,cg,5,0,2,4096,115,19.79,24
rand,cg,5,0,2,4096,115,19.56,24
spr,cg,5,0,2,4096,115,19.75,24
pak,cg,2,1,0,4096,115,13.57,16
pak,cg,2,1,0,4096,115,13.52,16
rand,cg,2,1,0,4096,115,13.52,16
rand,cg,2,1,0,4096,115,13.52,16
spr,cg,2,1,0,4096,115,13.52,16
spr,cg,2,1,0,4096,115,13.55,16
pak,cg,2,1,0,4096,115,23.07,20
pak,cg,2,1,0,4096,115,23.17,20
rand,cg,2,1,0,4096,115,25.45,20
rand,cg,2,1,0,4096,115,30.54,20
spr,cg,2,1,0,4096,115,24.01,20
spr,cg,2,1,0,4096,115,23.99,20
pak,cg,2,1,0,4096,115,27.41,24
rand,cg,2,1,0,4096,115,29.17,24
spr,cg,2,1,0,4096,115,26.80,24
pak,cg,1,2,0,4096,115,13.52,16
pak,cg,1,2,0,4096,115,13.59,16
rand,cg,1,2,0,4096,115,13.39,16
rand,cg,1,2,0,4096,115,13.53,16
spr,cg,1,2,0,4096,115,13.53,16
spr,cg,1,2,0,4096,115,13.53,16
pak,cg,1,2,0,4096,115,32.16,20
pak,cg,1,2,0,4096,115,32.15,20
rand,cg,1,2,0,4096,115,42.33,20
rand,cg,1,2,0,4096,115,44.01,20
spr,cg,1,2,0,4096,115,32.58,20
spr,cg,1,2,0,4096,115,32.58,20
pak,cg,1,2,0,4096,115,44.49,24
rand,cg,1,2,0,4096,115,49.36,24
spr,cg,1,2,0,4096,115,36.66,24
pak,cg,3,0,0,4096,64,13.76,16
pak,cg,3,0,0,4096,64,13.68,16
rand,cg,3,0,0,4096,64,13.79,16
rand,cg,3,0,0,4096,64,13.77,16
spr,cg,3,0,0,4096,64,13.78,16
spr,cg,3,0,0,4096,64,13.75,16
pak,cg,3,0,0,4096,64,18.51,20
pak,cg,3,0,0,4096,64,18.54,20
rand,cg,3,0,0,4096,64,18.76,20
rand,cg,3,0,0,4096,64,18.69,20
spr,cg,3,0,0,4096,64,19.16,20
spr,cg,3,0,0,4096,64,19.14,20
pak,cg,3,0,0,4096,64,21.48,24
pak,cg,3,0,0,4096,64,21.35,24
rand,cg,3,0,0,4096,64,21.53,24
rand,cg,3,0,0,4096,64,21.69,24
spr,cg,3,0,0,4096,64,22.36,24
spr,cg,3,0,0,4096,64,22.25,24
pak,cg,4,0,1,4096,64,13.81,16
pak,cg,4,0,1,4096,64,13.76,16
rand,cg,4,0,1,4096,64,13.75,16
rand,cg,4,0,1,4096,64,13.78,16
spr,cg,4,0,1,4096,64,13.81,16
spr,cg,4,0,1,4096,64,13.82,16
pak,cg,4,0,1,4096,64,18.45,20
pak,cg,4,0,1,4096,64,18.46,20
rand,cg,4,0,1,4096,64,18.28,20
rand,cg,4,0,1,4096,64,18.49,20
spr,cg,4,0,1,4096,64,18.80,20
spr,cg,4,0,1,4096,64,18.79,20
pak,cg,4,0,1,4096,64,20.98,24
pak,cg,4,0,1,4096,64,20.88,24
rand,cg,4,0,1,4096,64,20.69,24
rand,cg,4,0,1,4096,64,20.91,24
spr,cg,4,0,1,4096,64,21.06,24
spr,cg,4,0,1,4096,64,21.34,24
pak,cg,5,0,2,4096,64,13.78,16
pak,cg,5,0,2,4096,64,13.79,16
rand,cg,5,0,2,4096,64,13.74,16
rand,cg,5,0,2,4096,64,13.77,16
spr,cg,5,0,2,4096,64,13.83,16
spr,cg,5,0,2,4096,64,13.79,16
pak,cg,5,0,2,4096,64,18.47,20
pak,cg,5,0,2,4096,64,18.47,20
rand,cg,5,0,2,4096,64,18.45,20
rand,cg,5,0,2,4096,64,18.54,20
spr,cg,5,0,2,4096,64,18.71,20
spr,cg,5,0,2,4096,64,18.75,20
pak,cg,5,0,2,4096,64,20.90,24
pak,cg,5,0,2,4096,64,20.91,24
rand,cg,5,0,2,4096,64,20.74,24
rand,cg,5,0,2,4096,64,21.00,24
spr,cg,5,0,2,4096,64,21.14,24
spr,cg,5,0,2,4096,64,21.26,24
pak,cg,2,1,0,4096,64,13.91,16
pak,cg,2,1,0,4096,64,13.86,16
rand,cg,2,1,0,4096,64,13.86,16
rand,cg,2,1,0,4096,64,13.87,16
spr,cg,2,1,0,4096,64,13.91,16
spr,cg,2,1,0,4096,64,13.88,16
pak,cg,2,1,0,4096,64,23.61,20
pak,cg,2,1,0,4096,64,23.57,20
rand,cg,2,1,0,4096,64,24.79,20
rand,cg,2,1,0,4096,64,25.17,20
spr,cg,2,1,0,4096,64,24.53,20
spr,cg,2,1,0,4096,64,24.58,20
pak,cg,2,1,0,4096,64,28.26,24
pak,cg,2,1,0,4096,64,28.31,24
rand,cg,2,1,0,4096,64,29.36,24
rand,cg,2,1,0,4096,64,30.62,24
spr,cg,2,1,0,4096,64,27.73,24
spr,cg,2,1,0,4096,64,27.83,24
pak,cg,1,2,0,4096,64,13.88,16
pak,cg,1,2,0,4096,64,13.89,16
rand,cg,1,2,0,4096,64,13.90,16
rand,cg,1,2,0,4096,64,13.87,16
spr,cg,1,2,0,4096,64,13.91,16
spr,cg,1,2,0,4096,64,13.89,16
pak,cg,1,2,0,4096,64,32.76,20
pak,cg,1,2,0,4096,64,32.57,20
rand,cg,1,2,0,4096,64,39.75,20
rand,cg,1,2,0,4096,64,55.43,20
spr,cg,1,2,0,4096,64,33.47,20
spr,cg,1,2,0,4096,64,33.43,20
pak,cg,1,2,0,4096,64,45.30,24
pak,cg,1,2,0,4096,64,45.59,24
rand,cg,1,2,0,4096,64,50.00,24
rand,cg,1,2,0,4096,64,56.06,24
spr,cg,1,2,0,4096,64,37.90,24
spr,cg,1,2,0,4096,64,38.07,24
pak,cg,3,0,0,4096,80,13.46,16
pak,cg,3,0,0,4096,80,13.50,16
rand,cg,3,0,0,4096,80,13.41,16
rand,cg,3,0,0,4096,80,13.50,16
spr,cg,3,0,0,4096,80,13.41,16
spr,cg,3,0,0,4096,80,13.44,16
pak,cg,3,0,0,4096,80,18.03,20
pak,cg,3,0,0,4096,80,18.06,20
rand,cg,3,0,0,4096,80,18.38,20
rand,cg,3,0,0,4096,80,19.07,20
spr,cg,3,0,0,4096,80,18.70,20
spr,cg,3,0,0,4096,80,18.69,20
pak,cg,3,0,0,4096,80,20.80,24
rand,cg,3,0,0,4096,80,21.20,24
spr,cg,3,0,0,4096,80,21.41,24
pak,cg,4,0,1,4096,80,13.42,16
pak,cg,4,0,1,4096,80,13.45,16
rand,cg,4,0,1,4096,80,13.45,16
rand,cg,4,0,1,4096,80,13.48,16
spr,cg,4,0,1,4096,80,13.46,16
spr,cg,4,0,1,4096,80,13.42,16
pak,cg,4,0,1,4096,80,17.95,20
pak,cg,4,0,1,4096,80,17.93,20
rand,cg,4,0,1,4096,80,18.08,20
rand,cg,4,0,1,4096,80,17.94,20
spr,cg,4,0,1,4096,80,18.26,20
spr,cg,4,0,1,4096,80,17.97,20
pak,cg,4,0,1,4096,80,20.20,24
rand,cg,4,0,1,4096,80,19.96,24
spr,cg,4,0,1,4096,80,20.28,24
pak,cg,5,0,2,4096,80,13.49,16
pak,cg,5,0,2,4096,80,13.42,16
rand,cg,5,0,2,4096,80,13.44,16
rand,cg,5,0,2,4096,80,13.43,16
spr,cg,5,0,2,4096,80,13.44,16
spr,cg,5,0,2,4096,80,13.51,16
pak,cg,5,0,2,4096,80,17.89,20
pak,cg,5,0,2,4096,80,17.94,20
rand,cg,5,0,2,4096,80,18.02,20
rand,cg,5,0,2,4096,80,18.01,20
spr,cg,5,0,2,4096,80,18.05,20
spr,cg,5,0,2,4096,80,18.26,20
pak,cg,5,0,2,4096,80,20.18,24
rand,cg,5,0,2,4096,80,19.99,24
spr,cg,5,0,2,4096,80,20.33,24
pak,cg,2,1,0,4096,80,13.52,16
pak,cg,2,1,0,4096,80,13.55,16
rand,cg,2,1,0,4096,80,13.53,16
rand,cg,2,1,0,4096,80,13.51,16
spr,cg,2,1,0,4096,80,13.55,16
spr,cg,2,1,0,4096,80,13.52,16
pak,cg,2,1,0,4096,80,23.15,20
pak,cg,2,1,0,4096,80,23.20,20
rand,cg,2,1,0,4096,80,24.71,20
rand,cg,2,1,0,4096,80,26.15,20
spr,cg,2,1,0,4096,80,24.07,20
spr,cg,2,1,0,4096,80,24.11,20
pak,cg,2,1,0,4096,80,27.71,24
rand,cg,2,1,0,4096,80,30.25,24
spr,cg,2,1,0,4096,80,27.21,24
pak,cg,1,2,0,4096,80,13.54,16
pak,cg,1,2,0,4096,80,13.51,16
rand,cg,1,2,0,4096,80,13.51,16
rand,cg,1,2,0,4096,80,13.56,16
spr,cg,1,2,0,4096,80,13.61,16
spr,cg,1,2,0,4096,80,13.52,16
pak,cg,1,2,0,4096,80,32.22,20
pak,cg,1,2,0,4096,80,32.04,20
rand,cg,1,2,0,4096,80,40.63,20
rand,cg,1,2,0,4096,80,37.37,20
spr,cg,1,2,0,4096,80,32.74,20
spr,cg,1,2,0,4096,80,32.62,20
pak,cg,1,2,0,4096,80,44.82,24
rand,cg,1,2,0,4096,80,45.94,24
spr,cg,1,2,0,4096,80,37.43,24
