algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,ft,3,0,0,1024,64,35.14,24,36.87811764705882,1.7381176470588215
spr,ft,4,0,1,1024,64,32.78,24,32.6551677852349,0.12483221476509954
pak,ft,4,0,1,1024,64,32.68,24,31.009933333333333,1.670066666666667
rand,ft,4,0,1,1024,64,30.3,24,36.87811764705882,6.578117647058821
spr,ft,5,0,2,1024,64,32.58,24,32.6551677852349,0.0751677852349033
pak,ft,5,0,2,1024,64,31.87,24,31.009933333333333,0.8600666666666683
rand,ft,5,0,2,1024,64,30.06,24,36.87811764705882,6.818117647058823
spr,ft,1,2,0,1024,80,41.0,24,32.6551677852349,8.344832214765098
pak,ft,1,2,0,1024,80,34.99,24,31.009933333333333,3.9800666666666693
rand,ft,1,2,0,1024,80,48.65,24,36.87811764705882,11.771882352941176
spr,ft,2,1,0,1024,80,35.92,24,32.6551677852349,3.2648322147651
pak,ft,2,1,0,1024,80,33.87,24,31.009933333333333,2.8600666666666648
rand,ft,2,1,0,1024,80,40.85,24,36.87811764705882,3.9718823529411793
spr,ft,3,0,0,1024,80,30.94,24,32.6551677852349,1.7151677852349003
pak,ft,3,0,0,1024,80,30.58,24,31.009933333333333,0.4299333333333344
rand,ft,3,0,0,1024,80,32.14,24,36.87811764705882,4.7381176470588215
spr,ft,4,0,1,1024,80,29.64,24,32.6551677852349,3.015167785234901
pak,ft,4,0,1,1024,80,29.06,24,31.009933333333333,1.949933333333334
rand,ft,4,0,1,1024,80,27.57,24,36.87811764705882,9.308117647058822
spr,ft,5,0,2,1024,80,29.44,24,32.6551677852349,3.2151677852349003
pak,ft,5,0,2,1024,80,28.54,24,31.009933333333333,2.4699333333333335
rand,ft,5,0,2,1024,80,26.52,24,36.87811764705882,10.358117647058823
spr,ft,1,2,0,1024,115,38.67,24,32.6551677852349,6.0148322147651
pak,ft,1,2,0,1024,115,32.85,24,31.009933333333333,1.8400666666666687
rand,ft,1,2,0,1024,115,57.5,24,36.87811764705882,20.621882352941178
spr,ft,2,1,0,1024,115,33.91,24,32.6551677852349,1.254832214765095
pak,ft,2,1,0,1024,115,31.49,24,31.009933333333333,0.48006666666666575
rand,ft,2,1,0,1024,115,38.34,24,36.87811764705882,1.4618823529411813
spr,ft,3,0,0,1024,115,29.04,24,32.6551677852349,3.6151677852349025
pak,ft,3,0,0,1024,115,28.55,24,31.009933333333333,2.459933333333332
rand,ft,3,0,0,1024,115,30.15,24,36.87811764705882,6.7281176470588235
spr,ft,4,0,1,1024,115,27.18,24,32.6551677852349,5.475167785234902
pak,ft,4,0,1,1024,115,26.9,24,31.009933333333333,4.109933333333334
rand,ft,4,0,1,1024,115,25.79,24,36.87811764705882,11.088117647058823
spr,ft,5,0,2,1024,115,27.1,24,32.6551677852349,5.5551677852349
pak,ft,5,0,2,1024,115,26.3,24,31.009933333333333,4.709933333333332
rand,ft,5,0,2,1024,115,25.08,24,36.87811764705882,11.798117647058824
rand,ft,1,2,0,1024,64,39.73,16,36.87811764705882,2.8518823529411748
rand,ft,2,1,0,1024,64,32.78,16,36.87811764705882,4.098117647058821
rand,ft,3,0,0,1024,64,25.93,16,36.87811764705882,10.948117647058822
rand,ft,4,0,1,1024,64,24.17,16,36.87811764705882,12.70811764705882
rand,ft,5,0,2,1024,64,22.98,16,36.87811764705882,13.898117647058822
rand,ft,1,2,0,1024,80,36.44,16,36.87811764705882,0.4381176470588244
rand,ft,2,1,0,1024,80,30.73,16,36.87811764705882,6.148117647058822
rand,ft,3,0,0,1024,80,24.28,16,36.87811764705882,12.598117647058821
rand,ft,4,0,1,1024,80,20.99,16,36.87811764705882,15.888117647058824
rand,ft,5,0,2,1024,80,22.13,16,36.87811764705882,14.748117647058823
rand,ft,1,2,0,1024,115,41.23,16,36.87811764705882,4.351882352941175
rand,ft,2,1,0,1024,115,29.17,16,36.87811764705882,7.70811764705882
rand,ft,3,0,0,1024,115,24.25,16,36.87811764705882,12.628117647058822
rand,ft,4,0,1,1024,115,20.3,16,36.87811764705882,16.57811764705882
rand,ft,5,0,2,1024,115,20.47,16,36.87811764705882,16.408117647058823
rand,ft,1,2,0,1024,64,47.5,20,36.87811764705882,10.621882352941178
rand,ft,2,1,0,1024,64,37.77,20,36.87811764705882,0.891882352941181
rand,ft,3,0,0,1024,64,29.64,20,36.87811764705882,7.2381176470588215
rand,ft,4,0,1,1024,64,28.67,20,36.87811764705882,8.20811764705882
rand,ft,5,0,2,1024,64,27.13,20,36.87811764705882,9.748117647058823
rand,ft,1,2,0,1024,80,47.13,20,36.87811764705882,10.25188235294118
rand,ft,2,1,0,1024,80,35.63,20,36.87811764705882,1.2481176470588196
rand,ft,3,0,0,1024,80,27.92,20,36.87811764705882,8.95811764705882
rand,ft,4,0,1,1024,80,23.81,20,36.87811764705882,13.068117647058823
rand,ft,5,0,2,1024,80,24.43,20,36.87811764705882,12.448117647058822
rand,ft,1,2,0,1024,115,48.77,20,36.87811764705882,11.891882352941181
rand,ft,2,1,0,1024,115,34.03,20,36.87811764705882,2.848117647058821
rand,ft,3,0,0,1024,115,26.26,20,36.87811764705882,10.61811764705882
rand,ft,4,0,1,1024,115,22.27,20,36.87811764705882,14.608117647058823
rand,ft,5,0,2,1024,115,22.48,20,36.87811764705882,14.398117647058822
rand,ft,1,2,0,1024,64,52.3,24,36.87811764705882,15.421882352941175
rand,ft,2,1,0,1024,64,44.4,24,36.87811764705882,7.5218823529411765
rand,ft,3,0,0,1024,64,35.0,24,36.87811764705882,1.8781176470588221
rand,ft,4,0,1,1024,64,31.83,24,36.87811764705882,5.048117647058824
rand,ft,5,0,2,1024,64,30.72,24,36.87811764705882,6.158117647058823
rand,ft,1,2,0,1024,80,52.56,24,36.87811764705882,15.68188235294118
rand,ft,2,1,0,1024,80,40.71,24,36.87811764705882,3.8318823529411787
rand,ft,3,0,0,1024,80,30.86,24,36.87811764705882,6.018117647058823
rand,ft,4,0,1,1024,80,27.49,24,36.87811764705882,9.388117647058824
rand,ft,5,0,2,1024,80,26.89,24,36.87811764705882,9.988117647058822
rand,ft,1,2,0,1024,115,61.42,24,36.87811764705882,24.54188235294118
rand,ft,2,1,0,1024,115,36.98,24,36.87811764705882,0.10188235294117476
rand,ft,3,0,0,1024,115,29.38,24,36.87811764705882,7.498117647058823
rand,ft,4,0,1,1024,115,25.77,24,36.87811764705882,11.108117647058823
rand,ft,5,0,2,1024,115,24.27,24,36.87811764705882,12.608117647058823
spr,ft,1,2,0,2048,64,26.9,16,32.6551677852349,5.755167785234903
rand,ft,1,2,0,2048,64,28.77,16,36.87811764705882,8.108117647058823
spr,ft,2,1,0,2048,64,21.7,16,32.6551677852349,10.955167785234902
rand,ft,2,1,0,2048,64,22.84,16,36.87811764705882,14.038117647058822
spr,ft,3,0,0,2048,64,17.86,16,32.6551677852349,14.795167785234902
rand,ft,3,0,0,2048,64,18.19,16,36.87811764705882,18.68811764705882
spr,ft,4,0,1,2048,64,17.44,16,32.6551677852349,15.2151677852349
rand,ft,4,0,1,2048,64,18.07,16,36.87811764705882,18.808117647058822
spr,ft,5,0,2,2048,64,17.39,16,32.6551677852349,15.265167785234901
rand,ft,5,0,2,2048,64,17.99,16,36.87811764705882,18.888117647058824
spr,ft,1,2,0,2048,80,24.46,16,32.6551677852349,8.1951677852349
rand,ft,1,2,0,2048,80,26.61,16,36.87811764705882,10.268117647058823
spr,ft,2,1,0,2048,80,20.05,16,32.6551677852349,12.605167785234901
rand,ft,2,1,0,2048,80,21.09,16,36.87811764705882,15.788117647058822
spr,ft,3,0,0,2048,80,15.89,16,32.6551677852349,16.7651677852349
rand,ft,3,0,0,2048,80,16.14,16,36.87811764705882,20.73811764705882
spr,ft,4,0,1,2048,80,15.43,16,32.6551677852349,17.225167785234902
rand,ft,4,0,1,2048,80,15.66,16,36.87811764705882,21.218117647058822
spr,ft,5,0,2,2048,80,15.32,16,32.6551677852349,17.3351677852349
rand,ft,5,0,2,2048,80,15.72,16,36.87811764705882,21.158117647058823
spr,ft,1,2,0,2048,115,24.24,16,32.6551677852349,8.415167785234903
rand,ft,1,2,0,2048,115,27.06,16,36.87811764705882,9.818117647058823
spr,ft,2,1,0,2048,115,19.5,16,32.6551677852349,13.155167785234902
rand,ft,2,1,0,2048,115,21.5,16,36.87811764705882,15.378117647058822
spr,ft,3,0,0,2048,115,15.58,16,32.6551677852349,17.075167785234903
rand,ft,3,0,0,2048,115,15.86,16,36.87811764705882,21.018117647058823
spr,ft,4,0,1,2048,115,15.07,16,32.6551677852349,17.5851677852349
rand,ft,4,0,1,2048,115,15.54,16,36.87811764705882,21.338117647058823
spr,ft,5,0,2,2048,115,15.04,16,32.6551677852349,17.615167785234902
rand,ft,5,0,2,2048,115,14.95,16,36.87811764705882,21.928117647058823
spr,ft,1,2,0,2048,64,34.2,20,32.6551677852349,1.5448322147651012
rand,ft,1,2,0,2048,64,36.54,20,36.87811764705882,0.33811764705882297
spr,ft,2,1,0,2048,64,25.8,20,32.6551677852349,6.855167785234901
rand,ft,2,1,0,2048,64,27.86,20,36.87811764705882,9.018117647058823
spr,ft,3,0,0,2048,64,21.32,20,32.6551677852349,11.335167785234901
rand,ft,3,0,0,2048,64,21.4,20,36.87811764705882,15.478117647058824
spr,ft,4,0,1,2048,64,21.06,20,32.6551677852349,11.595167785234903
rand,ft,4,0,1,2048,64,20.94,20,36.87811764705882,15.93811764705882
spr,ft,5,0,2,2048,64,20.8,20,32.6551677852349,11.855167785234901
rand,ft,5,0,2,2048,64,21.41,20,36.87811764705882,15.468117647058822
spr,ft,1,2,0,2048,80,31.05,20,32.6551677852349,1.605167785234901
rand,ft,1,2,0,2048,80,34.27,20,36.87811764705882,2.608117647058819
spr,ft,2,1,0,2048,80,23.51,20,32.6551677852349,9.1451677852349
rand,ft,2,1,0,2048,80,25.83,20,36.87811764705882,11.048117647058824
spr,ft,3,0,0,2048,80,18.64,20,32.6551677852349,14.015167785234901
rand,ft,3,0,0,2048,80,19.21,20,36.87811764705882,17.66811764705882
spr,ft,4,0,1,2048,80,18.05,20,32.6551677852349,14.605167785234901
rand,ft,4,0,1,2048,80,18.52,20,36.87811764705882,18.358117647058823
spr,ft,5,0,2,2048,80,18.07,20,32.6551677852349,14.585167785234901
rand,ft,5,0,2,2048,80,18.32,20,36.87811764705882,18.558117647058822
spr,ft,1,2,0,2048,115,29.59,20,32.6551677852349,3.0651677852349017
rand,ft,1,2,0,2048,115,32.68,20,36.87811764705882,4.198117647058822
spr,ft,2,1,0,2048,115,22.39,20,32.6551677852349,10.265167785234901
rand,ft,2,1,0,2048,115,23.56,20,36.87811764705882,13.318117647058823
spr,ft,3,0,0,2048,115,17.46,20,32.6551677852349,15.1951677852349
rand,ft,3,0,0,2048,115,17.54,20,36.87811764705882,19.338117647058823
spr,ft,4,0,1,2048,115,16.89,20,32.6551677852349,15.765167785234901
rand,ft,4,0,1,2048,115,16.68,20,36.87811764705882,20.198117647058822
spr,ft,5,0,2,2048,115,16.81,20,32.6551677852349,15.845167785234903
rand,ft,5,0,2,2048,115,16.87,20,36.87811764705882,20.00811764705882
spr,ft,1,2,0,2048,64,32.51,24,32.6551677852349,0.1451677852349036
rand,ft,1,2,0,2048,64,41.9,24,36.87811764705882,5.0218823529411765
spr,ft,2,1,0,2048,64,29.39,24,32.6551677852349,3.265167785234901
rand,ft,2,1,0,2048,64,32.24,24,36.87811764705882,4.63811764705882
spr,ft,3,0,0,2048,64,24.68,24,32.6551677852349,7.975167785234902
rand,ft,3,0,0,2048,64,25.43,24,36.87811764705882,11.448117647058822
spr,ft,4,0,1,2048,64,23.95,24,32.6551677852349,8.705167785234902
rand,ft,4,0,1,2048,64,23.96,24,36.87811764705882,12.918117647058821
spr,ft,5,0,2,2048,64,24.02,24,32.6551677852349,8.635167785234902
rand,ft,5,0,2,2048,64,23.61,24,36.87811764705882,13.268117647058823
spr,ft,1,2,0,2048,80,29.4,24,32.6551677852349,3.255167785234903
rand,ft,1,2,0,2048,80,35.57,24,36.87811764705882,1.3081176470588218
spr,ft,2,1,0,2048,80,25.64,24,32.6551677852349,7.015167785234901
rand,ft,2,1,0,2048,80,28.98,24,36.87811764705882,7.898117647058822
spr,ft,3,0,0,2048,80,21.49,24,32.6551677852349,11.165167785234903
rand,ft,3,0,0,2048,80,21.76,24,36.87811764705882,15.11811764705882
spr,ft,4,0,1,2048,80,20.68,24,32.6551677852349,11.975167785234902
rand,ft,4,0,1,2048,80,20.86,24,36.87811764705882,16.018117647058823
spr,ft,5,0,2,2048,80,20.51,24,32.6551677852349,12.1451677852349
rand,ft,5,0,2,2048,80,20.46,24,36.87811764705882,16.41811764705882
spr,ft,1,2,0,2048,115,27.01,24,32.6551677852349,5.6451677852349
rand,ft,1,2,0,2048,115,34.82,24,36.87811764705882,2.058117647058822
spr,ft,2,1,0,2048,115,23.82,24,32.6551677852349,8.835167785234901
rand,ft,2,1,0,2048,115,26.88,24,36.87811764705882,9.998117647058823
spr,ft,3,0,0,2048,115,18.89,24,32.6551677852349,13.765167785234901
rand,ft,3,0,0,2048,115,19.68,24,36.87811764705882,17.198117647058822
spr,ft,4,0,1,2048,115,18.32,24,32.6551677852349,14.335167785234901
rand,ft,4,0,1,2048,115,19.69,24,36.87811764705882,17.18811764705882
spr,ft,5,0,2,2048,115,18.22,24,32.6551677852349,14.435167785234903
rand,ft,5,0,2,2048,115,18.26,24,36.87811764705882,18.61811764705882
pak,ft,1,2,0,2048,64,26.68,16,31.009933333333333,4.329933333333333
pak,ft,2,1,0,2048,64,22.92,16,31.009933333333333,8.089933333333331
pak,ft,3,0,0,2048,64,18.9,16,31.009933333333333,12.109933333333334
pak,ft,4,0,1,2048,64,18.35,16,31.009933333333333,12.659933333333331
pak,ft,5,0,2,2048,64,18.42,16,31.009933333333333,12.589933333333331
pak,ft,1,2,0,2048,80,24.6,16,31.009933333333333,6.409933333333331
pak,ft,2,1,0,2048,80,20.72,16,31.009933333333333,10.289933333333334
pak,ft,3,0,0,2048,80,16.62,16,31.009933333333333,14.389933333333332
pak,ft,4,0,1,2048,80,16.16,16,31.009933333333333,14.849933333333333
pak,ft,5,0,2,2048,80,16.06,16,31.009933333333333,14.949933333333334
pak,ft,1,2,0,2048,115,24.71,16,31.009933333333333,6.299933333333332
pak,ft,2,1,0,2048,115,20.15,16,31.009933333333333,10.859933333333334
pak,ft,3,0,0,2048,115,16.07,16,31.009933333333333,14.939933333333332
pak,ft,4,0,1,2048,115,15.47,16,31.009933333333333,15.539933333333332
pak,ft,5,0,2,2048,115,15.54,16,31.009933333333333,15.469933333333334
pak,ft,1,2,0,2048,64,27.76,20,31.009933333333333,3.249933333333331
pak,ft,2,1,0,2048,64,26.61,20,31.009933333333333,4.399933333333333
pak,ft,3,0,0,2048,64,22.0,20,31.009933333333333,9.009933333333333
pak,ft,4,0,1,2048,64,21.3,20,31.009933333333333,9.709933333333332
pak,ft,5,0,2,2048,64,21.11,20,31.009933333333333,9.899933333333333
pak,ft,1,2,0,2048,80,25.87,20,31.009933333333333,5.139933333333332
pak,ft,2,1,0,2048,80,23.81,20,31.009933333333333,7.199933333333334
pak,ft,3,0,0,2048,80,18.95,20,31.009933333333333,12.059933333333333
pak,ft,4,0,1,2048,80,18.49,20,31.009933333333333,12.519933333333334
pak,ft,5,0,2,2048,80,18.41,20,31.009933333333333,12.599933333333333
pak,ft,1,2,0,2048,115,24.75,20,31.009933333333333,6.259933333333333
pak,ft,2,1,0,2048,115,22.5,20,31.009933333333333,8.509933333333333
pak,ft,3,0,0,2048,115,17.93,20,31.009933333333333,13.079933333333333
pak,ft,4,0,1,2048,115,17.25,20,31.009933333333333,13.759933333333333
pak,ft,5,0,2,2048,115,17.06,20,31.009933333333333,13.949933333333334
pak,ft,1,2,0,2048,64,30.51,24,31.009933333333333,0.4999333333333311
pak,ft,2,1,0,2048,64,30.71,24,31.009933333333333,0.29993333333333183
pak,ft,3,0,0,2048,64,24.9,24,31.009933333333333,6.109933333333334
pak,ft,4,0,1,2048,64,23.91,24,31.009933333333333,7.0999333333333325
pak,ft,5,0,2,2048,64,23.84,24,31.009933333333333,7.169933333333333
pak,ft,1,2,0,2048,80,28.6,24,31.009933333333333,2.4099333333333313
pak,ft,2,1,0,2048,80,26.38,24,31.009933333333333,4.629933333333334
pak,ft,3,0,0,2048,80,21.41,24,31.009933333333333,9.599933333333333
pak,ft,4,0,1,2048,80,20.6,24,31.009933333333333,10.409933333333331
pak,ft,5,0,2,2048,80,20.43,24,31.009933333333333,10.579933333333333
pak,ft,1,2,0,2048,115,25.59,24,31.009933333333333,5.419933333333333
pak,ft,2,1,0,2048,115,24.23,24,31.009933333333333,6.779933333333332
pak,ft,3,0,0,2048,115,19.07,24,31.009933333333333,11.939933333333332
pak,ft,4,0,1,2048,115,18.07,24,31.009933333333333,12.939933333333332
pak,ft,5,0,2,2048,115,17.88,24,31.009933333333333,13.129933333333334
spr,ft,1,2,0,4096,64,17.85,24,32.6551677852349,14.8051677852349
spr,ft,2,1,0,4096,64,15.54,24,32.6551677852349,17.115167785234902
spr,ft,3,0,0,4096,64,13.24,24,32.6551677852349,19.4151677852349
spr,ft,4,0,1,4096,64,13.27,24,32.6551677852349,19.385167785234902
spr,ft,5,0,2,4096,64,13.38,24,32.6551677852349,19.2751677852349
spr,ft,1,2,0,4096,80,16.55,24,32.6551677852349,16.1051677852349
spr,ft,2,1,0,4096,80,13.47,24,32.6551677852349,19.185167785234903
spr,ft,3,0,0,4096,80,10.92,24,32.6551677852349,21.7351677852349
spr,ft,4,0,1,4096,80,10.83,24,32.6551677852349,21.825167785234903
spr,ft,5,0,2,4096,80,10.87,24,32.6551677852349,21.785167785234904
spr,ft,1,2,0,4096,115,16.6,24,32.6551677852349,16.0551677852349
spr,ft,2,1,0,4096,115,12.42,24,32.6551677852349,20.2351677852349
spr,ft,3,0,0,4096,115,9.53,24,32.6551677852349,23.1251677852349
spr,ft,4,0,1,4096,115,9.47,24,32.6551677852349,23.185167785234903
spr,ft,5,0,2,4096,115,9.39,24,32.6551677852349,23.2651677852349
rand,ft,1,2,0,4096,64,20.65,24,36.87811764705882,16.228117647058824
rand,ft,2,1,0,4096,64,16.8,24,36.87811764705882,20.07811764705882
rand,ft,3,0,0,4096,64,13.22,24,36.87811764705882,23.658117647058823
rand,ft,4,0,1,4096,64,13.2,24,36.87811764705882,23.678117647058823
rand,ft,5,0,2,4096,64,13.25,24,36.87811764705882,23.628117647058822
rand,ft,1,2,0,4096,80,19.75,24,36.87811764705882,17.128117647058822
rand,ft,2,1,0,4096,80,14.74,24,36.87811764705882,22.13811764705882
rand,ft,3,0,0,4096,80,10.99,24,36.87811764705882,25.88811764705882
rand,ft,4,0,1,4096,80,10.92,24,36.87811764705882,25.95811764705882
rand,ft,5,0,2,4096,80,10.87,24,36.87811764705882,26.008117647058825
rand,ft,1,2,0,4096,115,15.58,24,36.87811764705882,21.298117647058824
rand,ft,2,1,0,4096,115,15.03,24,36.87811764705882,21.84811764705882
rand,ft,3,0,0,4096,115,9.67,24,36.87811764705882,27.20811764705882
rand,ft,4,0,1,4096,115,9.57,24,36.87811764705882,27.308117647058822
rand,ft,5,0,2,4096,115,9.45,24,36.87811764705882,27.428117647058823
pak,ft,1,2,0,4096,64,20.18,24,31.009933333333333,10.829933333333333
pak,ft,2,1,0,4096,64,16.43,24,31.009933333333333,14.579933333333333
pak,ft,3,0,0,4096,64,13.54,24,31.009933333333333,17.469933333333334
pak,ft,4,0,1,4096,64,13.46,24,31.009933333333333,17.549933333333332
pak,ft,5,0,2,4096,64,13.55,24,31.009933333333333,17.459933333333332
pak,ft,1,2,0,4096,80,17.24,24,31.009933333333333,13.769933333333334
pak,ft,2,1,0,4096,80,14.47,24,31.009933333333333,16.53993333333333
pak,ft,3,0,0,4096,80,11.64,24,31.009933333333333,19.369933333333332
pak,ft,4,0,1,4096,80,11.57,24,31.009933333333333,19.439933333333332
pak,ft,5,0,2,4096,80,11.05,24,31.009933333333333,19.959933333333332
pak,ft,1,2,0,4096,115,17.31,24,31.009933333333333,13.699933333333334
pak,ft,2,1,0,4096,115,13.3,24,31.009933333333333,17.709933333333332
pak,ft,3,0,0,4096,115,9.69,24,31.009933333333333,21.31993333333333
pak,ft,4,0,1,4096,115,10.18,24,31.009933333333333,20.829933333333333
pak,ft,5,0,2,4096,115,9.57,24,31.009933333333333,21.439933333333332
rand,ft,1,2,0,4096,64,21.87,24,36.87811764705882,15.008117647058821
rand,ft,2,1,0,4096,64,16.44,24,36.87811764705882,20.43811764705882
rand,ft,3,0,0,4096,64,13.7,24,36.87811764705882,23.178117647058823
rand,ft,4,0,1,4096,64,13.56,24,36.87811764705882,23.31811764705882
rand,ft,5,0,2,4096,64,13.81,24,36.87811764705882,23.06811764705882
rand,ft,1,2,0,4096,80,16.12,24,36.87811764705882,20.75811764705882
rand,ft,2,1,0,4096,80,14.34,24,36.87811764705882,22.538117647058822
rand,ft,3,0,0,4096,80,11.31,24,36.87811764705882,25.56811764705882
rand,ft,4,0,1,4096,80,11.15,24,36.87811764705882,25.728117647058824
rand,ft,5,0,2,4096,80,11.22,24,36.87811764705882,25.658117647058823
rand,ft,1,2,0,4096,115,17.51,24,36.87811764705882,19.36811764705882
rand,ft,2,1,0,4096,115,13.97,24,36.87811764705882,22.908117647058823
rand,ft,3,0,0,4096,115,9.91,24,36.87811764705882,26.968117647058822
rand,ft,4,0,1,4096,115,9.84,24,36.87811764705882,27.038117647058822
rand,ft,5,0,2,4096,115,10.28,24,36.87811764705882,26.59811764705882
